song_name|song_popularity|song_duration_ms|acousticness|danceability|energy|instrumentalness|key|liveness|loudness|audio_mode|speechiness|tempo|time_signature|audio_valence
Out Of Our Heads|59|173071|0.0242|0.672|0.953|0.0|10|0.0526|-2.82|1|0.105|117.045|4|0.633
Drift Away - Single Version|20|230893|0.336|0.469|0.415|0.0|11|0.46299999999999997|-9.509|1|0.0404|76.53399999999999|4|0.611
You Make My Dreams|79|190626|0.23399999999999999|0.7509999999999999|0.501|0.11199999999999999|5|0.0467|-12.151|1|0.0552|167.058|4|0.902
Shotgun|93|201287|0.28600000000000003|0.672|0.735|0.0|5|0.242|-4.7330000000000005|1|0.0457|115.741|4|0.754
Who Knew|66|208493|0.00462|0.688|0.733|0.0|9|0.0756|-4.569|1|0.0274|140.004|4|0.45899999999999996
How Can I Forget|75|177140|0.69|0.7959999999999999|0.53|0.0|8|0.0646|-5.9670000000000005|1|0.0558|105.031|4|0.754
Our House|67|179760|0.8959999999999999|0.593|0.205|5.4600000000000006e-05|9|0.11900000000000001|-14.600999999999999|1|0.0479|140.279|4|0.377
Love You Anymore|72|182587|0.892|0.691|0.271|0.0|6|0.109|-7.582999999999999|1|0.0335|89.99|4|0.5479999999999999
Keeping Your Head Up|64|208395|0.156|0.599|0.78|0.0|11|0.18899999999999997|-5.033|1|0.0527|122.07700000000001|4|0.529
Four Leaf Clover - Edit|62|191726|0.00461|0.46|0.965|7.020000000000001e-05|7|0.276|-3.011|1|0.0555|147.278|4|0.81
22|32|232120|0.00274|0.662|0.736|0.0008439999999999999|7|0.0464|-6.511|1|0.0374|104.00299999999999|4|0.674
Back Again|66|176960|0.00205|0.634|0.865|1.25e-06|9|0.307|-4.363|0|0.0367|112.021|4|0.879
All This Love|74|193597|0.168|0.621|0.524|0.0|5|0.0925|-7.056|1|0.0248|97.456|3|0.434
L.I.F.E.G.O.E.S.O.N.|19|226946|0.205|0.608|0.745|0.0|4|0.342|-5.82|1|0.0354|82.00299999999999|4|0.595
Thursday|73|216239|0.452|0.603|0.5539999999999999|0.0|2|0.0545|-4.381|1|0.0646|111.98899999999999|4|0.354
The Way It Is|70|297853|0.607|0.5820000000000001|0.6890000000000001|0.0571|7|0.145|-12.203|1|0.0277|111.166|4|0.531
Little Bit Of Lovin'|58|393960|0.593|0.509|0.5820000000000001|0.000811|10|0.0996|-7.172000000000001|1|0.0333|92.044|4|0.552
I Want You Back|41|176333|0.29|0.639|0.5479999999999999|9.68e-05|8|0.366|-13.534|1|0.0394|98.359|4|0.887
Hand In My Pocket - 2015 Remastered|67|222013|0.135|0.657|0.655|0.00303|0|0.102|-8.3|1|0.0248|92.259|4|0.6679999999999999
Glow|41|230694|0.0612|0.5760000000000001|0.795|0.0|0|0.14|-4.87|1|0.0346|123.071|4|0.42700000000000005
Three Little Birds|39|180266|0.0111|0.8140000000000001|0.48200000000000004|1.57e-06|9|0.0476|-10.493|1|0.0588|148.404|4|0.615
Light On|69|233880|0.201|0.657|0.569|1.3800000000000002e-05|2|0.126|-6.287000000000001|1|0.0542|102.054|4|0.39899999999999997
Cut Loose|51|162003|0.0022600000000000003|0.716|0.6609999999999999|0.000136|7|0.109|-7.032|1|0.0486|102.009|4|0.6629999999999999
Break My Stride|62|180240|0.2|0.9009999999999999|0.654|0.0|10|0.165|-10.15|1|0.0655|110.131|4|0.7809999999999999
After All|55|276333|0.035|0.534|0.893|1.76e-05|9|0.134|-6.311|0|0.0329|153.965|4|0.33799999999999997
September|63|216346|0.174|0.6890000000000001|0.912|0.00024300000000000002|9|0.298|-3.673|1|0.0302|125.94|4|0.982
Keep On Walking|50|227299|0.504|0.7290000000000001|0.575|1.18e-05|6|0.10400000000000001|-9.11|0|0.138|172.012|4|0.924
Loyal|60|220080|0.22399999999999998|0.649|0.5760000000000001|0.0|1|0.445|-5.936|0|0.0449|107.98899999999999|4|0.311
You To Me Are Everything|52|213174|0.28600000000000003|0.5529999999999999|0.825|0.0|0|0.314|-4.328|1|0.0603|101.65700000000001|4|0.897
BIG LOVE|73|277173|0.0488|0.759|0.455|0.0134|7|0.25|-10.319|1|0.0457|92.02|4|0.134
Long Train Runnin'|72|207266|0.0916|0.575|0.912|0.0021100000000000003|7|0.0562|-7.275|0|0.0393|117.399|4|0.843
Run To Me|56|199000|0.272|0.6609999999999999|0.602|0.0|7|0.079|-5.934|0|0.0275|110.045|4|0.433
Dreams|67|223533|0.16899999999999998|0.7490000000000001|0.461|0.0|9|0.0681|-13.652000000000001|1|0.0362|98.78299999999999|4|0.5660000000000001
Want You|58|165228|0.16699999999999998|0.498|0.9079999999999999|0.00023500000000000002|0|0.281|-5.005|1|0.0416|153.576|4|0.535
Waiting On the World to Change|76|201173|0.159|0.5770000000000001|0.7559999999999999|0.00023199999999999997|2|0.249|-5.82|1|0.115|176.75|4|0.6629999999999999
A Lifetime to Repair - Edit|54|197280|0.22|0.645|0.6990000000000001|1.89e-06|9|0.314|-3.573|1|0.0731|114.965|4|0.743
Everyday Is A Winding Road|21|256826|0.0393|0.598|0.6679999999999999|4.68e-05|6|0.21899999999999997|-8.312000000000001|1|0.0408|112.928|4|0.733
Coming Back to You|51|186040|0.423|0.6829999999999999|0.787|0.0|9|0.0864|-4.099|1|0.0291|96.99700000000001|4|0.502
Last Call|48|216346|0.191|0.6579999999999999|0.72|0.0|5|0.35600000000000004|-6.075|1|0.0298|140.864|4|0.5479999999999999
Payphone|77|231173|0.0188|0.743|0.752|0.0|4|0.287|-4.813|1|0.0414|110.015|4|0.545
Love Wins|71|228640|0.0112|0.523|0.865|0.0|7|0.153|-4.697|1|0.0989|135.115|4|0.325
Never Forget You|67|192213|0.0167|0.569|0.6920000000000001|3.78e-05|9|0.126|-4.683|1|0.0323|141.632|4|0.737
Can't Move On|58|197093|0.0526|0.769|0.721|2.54e-06|0|0.27|-6.412999999999999|1|0.0946|102.999|4|0.667
Kiss Me|79|208680|0.023|0.526|0.7490000000000001|1.76e-06|3|0.0692|-6.9639999999999995|1|0.0283|99.98200000000001|4|0.42100000000000004
Easy|58|184141|0.355|0.847|0.703|3.9500000000000005e-05|6|0.0938|-4.434|1|0.0746|112.045|4|0.777
Dance|54|184880|0.00292|0.57|0.8959999999999999|0.0|5|0.11|-2.926|1|0.0381|110.986|4|0.622
Everybody's Changing|72|215880|0.0014|0.517|0.8390000000000001|0.000365|0|0.10800000000000001|-3.5210000000000004|1|0.0287|94.016|4|0.41600000000000004
On My Own|53|205333|0.0727|0.687|0.677|0.0|7|0.145|-6.2989999999999995|1|0.0357|100.98|4|0.364
Never Know|49|165613|0.255|0.611|0.8490000000000001|0.0|2|0.124|-3.7|1|0.174|101.874|4|0.528
How Long Will This Last? - Single Mix|61|203208|0.0252|0.544|0.865|0.0|8|0.363|-3.2969999999999997|0|0.0389|133.997|4|0.748
Make You Smile|57|212259|0.00337|0.787|0.846|0.00193|9|0.6679999999999999|-6.332999999999999|1|0.0436|129.023|4|0.506
Smile|68|196893|0.00143|0.632|0.639|0.0|5|0.221|-5.938|1|0.0259|95.506|4|0.733
Woman Of The World|58|213160|0.006999999999999999|0.73|0.518|6.15e-06|2|0.136|-10.98|1|0.0324|130.041|4|0.149
Love Is You|52|194946|0.0964|0.669|0.643|3.76e-05|9|0.0867|-8.658|0|0.0465|121.318|4|0.9590000000000001
Rock the Boat|62|202573|0.257|0.597|0.581|0.0|3|0.105|-9.72|1|0.0449|107.20200000000001|4|0.885
Polaroid|81|193377|0.293|0.652|0.897|0.0|7|0.0722|-4.481|0|0.036000000000000004|114.03299999999999|4|0.475
If You Wanna Love Somebody - Single Version|68|234704|0.0207|0.5529999999999999|0.752|0.0|6|0.105|-5.29|1|0.0302|103.13600000000001|4|0.47
Sidestep|48|198383|0.272|0.6629999999999999|0.6970000000000001|0.00886|0|0.153|-5.502999999999999|1|0.0508|180.035|4|0.873
Perfect|55|164101|0.0244|0.77|0.6759999999999999|0.0|6|0.10300000000000001|-7.223|1|0.0369|108.944|4|0.606
Do You Wanna Party|56|201960|0.12300000000000001|0.794|0.8440000000000001|3.16e-06|11|0.0988|-3.222|1|0.0904|119.98899999999999|4|0.794
Moves (feat. Snoop Dogg)|75|165106|0.113|0.598|0.8909999999999999|0.0|9|0.168|-3.458|0|0.262|202.03900000000002|4|0.9420000000000001
ZEZE (feat. Travis Scott & Offset)|91|225199|0.071|0.826|0.615|0.0|8|0.0965|-7.979|0|0.21899999999999997|98.056|4|0.5429999999999999
6 Figures|55|200000|0.0061|0.885|0.737|0.0|1|0.5920000000000001|-6.468|1|0.0677|89.977|4|0.496
PASS OUT (feat. 21 Savage)|85|224903|0.0403|0.917|0.7859999999999999|0.0|11|0.195|-4.921|0|0.20800000000000002|143.03799999999998|4|0.441
Never Recover (Lil Baby & Gunna, Drake)|89|194732|0.0716|0.757|0.69|0.0|1|0.192|-5.327000000000001|0|0.282|132.064|4|0.914
REEL IT IN|87|121346|0.073|0.754|0.342|0.0|10|0.193|-8.677|0|0.0991|128.981|4|0.423
Best Years|60|287272|0.0618|0.8859999999999999|0.57|0.0|6|0.0586|-7.353|0|0.171|132.001|4|0.5379999999999999
Mo Bamba|90|180897|0.268|0.738|0.629|0.00114|6|0.163|-4.882|0|0.0495|146.067|4|0.319
Killshot|91|253579|0.0989|0.892|0.6509999999999999|0.0|0|0.371|-8.645|0|0.37799999999999995|105.814|4|0.599
Blessings|53|161832|0.0827|0.8009999999999999|0.5670000000000001|2.71e-05|8|0.099|-8.097999999999999|1|0.214|135.06|4|0.518
Mona Lisa (feat. Kendrick Lamar)|92|324189|0.371|0.855|0.6940000000000001|0.0|2|0.109|-4.393|1|0.16899999999999998|122.07799999999999|4|0.49
I Love It (& Lil Pump)|99|127946|0.0114|0.9009999999999999|0.522|0.0|2|0.259|-8.304|1|0.33|104.053|4|0.32899999999999996
Falling Down|97|196400|0.0175|0.669|0.574|0.00294|4|0.146|-6.442|0|0.0286|120.01299999999999|4|0.273
ICONIC (ft. Jaden Smith)|80|298133|0.00606|0.39|0.779|0.0|1|0.29100000000000004|-5.612|1|0.243|175.89|4|0.213
FLIP THE SWITCH (feat. Drake)|81|156195|0.129|0.853|0.637|0.0|3|0.267|-5.9239999999999995|0|0.331|86.04799999999999|4|0.496
Transformer (feat. Nicki Minaj)|0|196333|0.00151|0.753|0.616|7.1e-06|2|0.29100000000000004|-7.34|1|0.165|156.83|4|0.287
Dip|82|127200|0.0152|0.877|0.562|0.0|9|0.0933|-7.096|1|0.26|99.977|4|0.376
STOOPID|90|152000|0.13|0.733|0.63|0.0|11|0.162|-4.296|1|0.395|149.989|4|0.8320000000000001
YOSEMITE|88|150043|0.28300000000000003|0.785|0.5539999999999999|3.4e-06|0|0.11599999999999999|-6.571000000000001|1|0.0409|128.047|4|0.14400000000000002
Showoff|53|253000|0.40299999999999997|0.642|0.703|1.2e-05|10|0.086|-6.9270000000000005|1|0.0845|133.968|4|0.304
If I'm Lyin, I'm Flyin|83|130929|0.1|0.715|0.617|3.62e-06|11|0.18600000000000003|-5.558|0|0.242|176.108|4|0.289
No Stylist|91|192172|0.0215|0.765|0.7040000000000001|0.0|5|0.22699999999999998|-4.5889999999999995|0|0.127|147.055|4|0.498
Noticed|91|165000|0.462|0.6990000000000001|0.5579999999999999|0.0|11|0.11599999999999999|-7.622000000000001|1|0.0603|79.992|4|0.493
Wake Up in the Sky|92|204664|0.00381|0.8|0.578|0.0|4|0.359|-5.144|0|0.0485|143.01|4|0.36700000000000005
Let It Fly (feat. Travis Scott)|88|186872|0.0414|0.902|0.8190000000000001|0.0|1|0.106|-3.321|1|0.317|89.0|4|0.746
Leave Me Alone|88|195637|0.107|0.792|0.743|0.0|7|0.183|-2.806|1|0.0851|150.024|4|0.742
Bandit|56|169466|0.0556|0.8|0.695|0.0|0|0.0542|-8.215|1|0.092|85.006|4|0.515
Drip Too Hard|91|145603|0.0945|0.9|0.653|0.0|1|0.528|-6.962000000000001|0|0.289|112.50299999999999|4|0.39899999999999997
Multi Millionaire (feat. Lil Uzi Vert)|81|170958|0.0263|0.8540000000000001|0.8170000000000001|0.0|1|0.16899999999999998|-3.833|1|0.10099999999999999|145.976|4|0.7040000000000001
Praise The Lord (Da Shine)|91|205040|0.0609|0.85|0.569|0.0816|5|0.1|-8.152000000000001|0|0.136|80.02|4|0.294
Backin' It Up (feat. Cardi B)|78|190466|0.0886|0.7959999999999999|0.68|0.0|10|0.268|-4.853|0|0.353|164.93200000000002|4|0.565
High (feat. Elton John)|81|195160|0.223|0.759|0.498|5.8399999999999997e-05|10|0.406|-10.615|1|0.0776|126.97200000000001|4|0.244
SICKO MODE|97|312820|0.00513|0.8340000000000001|0.73|0.0|8|0.124|-3.714|1|0.222|155.00799999999998|4|0.446
Lucky You (feat. Joyner Lucas)|96|244679|0.0627|0.8759999999999999|0.7859999999999999|0.0|10|0.127|-4.8839999999999995|0|0.306|153.06799999999998|4|0.575
Praise|19|165179|0.00419|0.941|0.634|0.00103|1|0.139|-8.221|1|0.215|113.323|4|0.276
Barbie Dreams|82|279866|0.313|0.855|0.787|0.0|8|0.19399999999999998|-4.1339999999999995|0|0.33399999999999996|88.00299999999999|4|0.7020000000000001
New Patek|90|343099|0.0367|0.85|0.785|0.0|8|0.155|-4.963|0|0.345|145.063|4|0.718
Can’t Take A Joke|80|163974|0.128|0.7609999999999999|0.598|0.0|10|0.0839|-7.249|0|0.182|173.89700000000002|4|0.447
GOKU|74|192880|0.228|0.665|0.89|0.0|1|0.122|-2.39|1|0.19699999999999998|139.94299999999998|4|0.32
NO TIME|57|243784|0.5|0.583|0.5760000000000001|0.0|10|0.11599999999999999|-6.295|0|0.282|129.627|4|0.71
FEFE (feat. Nicki Minaj & Murda Beatz)|96|179404|0.08800000000000001|0.9309999999999999|0.387|0.0|1|0.136|-9.127|1|0.41200000000000003|125.978|4|0.376
KICK (feat. 6ix9ine)|76|164004|0.0157|0.775|0.513|0.0|5|0.127|-7.653|0|0.0613|137.032|4|0.585
151 Rum|77|156695|0.19899999999999998|0.73|0.86|0.00182|7|0.322|-3.532|1|0.191|129.952|4|0.647
Dedicate|87|189908|0.033|0.879|0.662|0.0|2|0.716|-6.162000000000001|1|0.309|117.975|4|0.723
The Code|17|227000|0.0593|0.53|0.613|0.0|1|0.0924|-6.29|1|0.294|157.817|5|0.542
Neighbor (feat. Travis Scott)|79|162886|0.00908|0.9209999999999999|0.748|0.0|1|0.0798|-5.093|1|0.13|139.97899999999998|4|0.8009999999999999
No Sofas|47|250235|0.022000000000000002|0.621|0.627|0.128|0|0.353|-8.943999999999999|1|0.135|113.478|5|0.5429999999999999
Runner|49|205000|0.423|0.768|0.912|1.13e-05|2|0.222|-4.622|1|0.14|91.44|4|0.0873
Not Alike (feat. Royce Da 5'9)|88|288086|0.0692|0.904|0.7559999999999999|0.0|10|0.33899999999999997|-3.7460000000000004|1|0.32|140.005|4|0.342
Caution|46|196520|0.10800000000000001|0.861|0.693|0.000258|0|0.0814|-5.507000000000001|0|0.0652|128.99200000000002|4|0.802
Fuego|65|218000|0.0839|0.82|0.5870000000000001|0.0|9|0.0492|-8.681000000000001|0|0.0946|129.244|4|0.856
Y cómo es él?|58|248000|0.66|0.21899999999999997|0.32299999999999995|0.0|10|0.106|-12.210999999999999|1|0.0333|170.437|4|0.33899999999999997
El Triste|49|251666|0.677|0.33|0.433|0.0|0|0.16399999999999998|-12.798|0|0.042|109.86399999999999|4|0.485
Besame Mucho|7|181960|0.701|0.7070000000000001|0.408|0.0|5|0.105|-12.776|0|0.0366|126.399|4|0.843
No Me Platiques Mas|1|192967|0.695|0.245|0.355|0.0|8|0.125|-13.039000000000001|1|0.0427|85.56|4|0.39799999999999996
Payaso|2|196226|0.764|0.765|0.498|1.39e-05|9|0.139|-7.292999999999999|1|0.027999999999999997|92.024|4|0.51
La Gata Bajo la Lluvia|57|219106|0.723|0.499|0.648|0.0|7|0.5760000000000001|-5.812|1|0.0331|88.14|4|0.46399999999999997
El Día Que Me Quieras|54|241693|0.368|0.215|0.6659999999999999|1.88e-06|8|0.0891|-6.442|1|0.0364|159.234|4|0.244
Abrázame Muy Fuerte|71|239426|0.6890000000000001|0.515|0.387|0.0|4|0.126|-7.343|0|0.0567|135.739|4|0.312
Gracias a la Vida|52|278040|0.8109999999999999|0.649|0.14400000000000002|2.42e-06|0|0.08900000000000001|-16.809|1|0.0522|119.193|4|0.264
Inocente Pobre Amiga|44|237453|0.46299999999999997|0.428|0.65|2.33e-06|5|0.114|-6.495|1|0.0706|181.524|4|0.708
De Niña a Mujer|38|185826|0.21899999999999997|0.48200000000000004|0.33|3.64e-05|0|0.23600000000000002|-11.671|1|0.0349|105.027|4|0.201
Grande, Grande, Grande|24|249773|0.596|0.48100000000000004|0.317|0.0|7|0.0855|-12.757|1|0.0385|91.546|4|0.61
Escándalo|45|304853|0.335|0.732|0.892|0.0146|1|0.11599999999999999|-9.469|1|0.0517|112.295|4|0.9059999999999999
¿Quieres Ser Mi Amante?|63|249666|0.792|0.409|0.574|1.28e-06|5|0.0915|-8.112|0|0.0415|151.97899999999998|4|0.55
Secreto De Amor|61|273008|0.76|0.569|0.483|4.7499999999999996e-05|2|0.106|-7.111000000000001|1|0.0421|96.50200000000001|4|0.624
Porque Yo Te Amo|37|228462|0.16699999999999998|0.377|0.557|0.0|4|0.318|-6.773|0|0.0311|82.58200000000001|4|0.462
Cien años|5|202640|0.802|0.612|0.183|3.38e-06|7|0.11199999999999999|-13.277000000000001|1|0.0329|106.412|4|0.524
Nuestro Juramento|57|195906|0.7809999999999999|0.835|0.309|0.0022199999999999998|11|0.0674|-16.254|0|0.0384|125.17200000000001|4|0.813
El Loco|46|172133|0.768|0.496|0.44799999999999995|0.000291|7|0.13|-8.156|1|0.0313|115.28399999999999|4|0.519
Sabor a Mí|60|168400|0.809|0.6509999999999999|0.376|1.72e-06|8|0.13|-11.32|1|0.0435|97.01100000000001|4|0.593
Si Tu No Bailas Conmigo|50|162066|0.7020000000000001|0.792|0.635|0.0|4|0.14|-6.32|1|0.0645|99.915|4|0.727
El Gato Que Está Triste y Azul - Un Gato Nel Blu|44|231493|0.675|0.447|0.457|0.0|4|0.33899999999999997|-10.969000000000001|1|0.0331|112.91799999999999|4|0.59
Beso A Beso... Dulcemente|22|252213|0.578|0.41600000000000004|0.499|0.0|1|0.163|-6.736000000000001|1|0.03|126.91799999999999|4|0.439
Asi Fue|55|325466|0.322|0.733|0.319|8.18e-06|7|0.2|-11.585|1|0.0298|110.00200000000001|4|0.466
Volver a los Diecisiete|50|250493|0.905|0.617|0.22899999999999998|0.0|3|0.102|-11.51|0|0.0463|132.238|3|0.22399999999999998
Olvídame y Pega la Vuelta|60|185800|0.45399999999999996|0.45899999999999996|0.838|0.0|8|0.691|-5.7589999999999995|1|0.212|77.627|4|0.563
Me Dediqué a Perderte|13|232893|0.48700000000000004|0.647|0.451|2.45e-06|8|0.105|-9.075|1|0.0748|147.847|4|0.48
Sin Ti|50|143853|0.835|0.802|0.523|1.26e-06|2|0.0817|-6.479|1|0.0383|105.071|4|0.631
El Reloj|4|157186|0.8540000000000001|0.821|0.348|0.0|3|0.0854|-8.897|0|0.0433|112.053|4|0.7140000000000001
Rondando Tu Esquina|51|158333|0.868|0.877|0.29|0.0|3|0.267|-18.313|0|0.0532|109.316|4|0.81
Historia de un Amor|46|168866|0.7170000000000001|0.612|0.233|0.000459|7|0.12300000000000001|-12.989|0|0.11199999999999999|119.105|4|0.7490000000000001
Te Odio y Te Quiero|48|185346|0.8370000000000001|0.835|0.304|0.00156|5|0.13|-12.474|1|0.0445|111.581|4|0.843
Dueño de Nada|40|313146|0.528|0.36200000000000004|0.522|0.0|2|0.126|-5.207000000000001|1|0.0491|171.643|3|0.131
Mujeres Divinas|7|189720|0.584|0.513|0.297|0.00010700000000000001|5|0.327|-9.57|0|0.0605|141.553|3|0.62
Bachata Rosa|18|242200|0.79|0.6579999999999999|0.414|2.64e-06|9|0.19899999999999998|-8.522|1|0.0311|111.904|4|0.51
Alicia Adorada|41|255600|0.0483|0.701|0.7829999999999999|0.0|0|0.0673|-9.712|1|0.0398|79.885|4|0.965
Por Debajo De La Mesa|50|184080|0.217|0.401|0.499|0.0|0|0.149|-7.643|1|0.0272|144.276|4|0.262
Mi gran noche|47|180866|0.579|0.645|0.653|0.0|9|0.0726|-7.183|1|0.0629|138.498|4|0.868
Amigo|41|208866|0.259|0.613|0.489|0.0|11|0.0696|-13.509|0|0.0503|145.278|4|0.898
Vivir Así Es Morir de Amor|56|210133|0.614|0.527|0.6890000000000001|0.0|8|0.381|-5.684|1|0.0681|102.24|4|0.691
Procuro Olvidarte|29|242133|0.29|0.603|0.7979999999999999|0.00147|11|0.129|-6.337999999999999|0|0.0323|79.999|4|0.727
Corazón mágico|40|198000|0.243|0.639|0.36|1.35e-06|4|0.048|-12.725|1|0.03|114.00399999999999|4|0.5589999999999999
Eres Tú|40|207093|0.488|0.37799999999999995|0.473|0.000787|2|0.517|-10.515|1|0.0296|83.13799999999999|4|0.621
Detalles (Detalhes)|56|308133|0.6|0.518|0.25|0.000601|9|0.139|-17.864|1|0.0269|87.689|4|0.642
Chan Chan|69|257737|0.8420000000000001|0.506|0.433|0.0311|2|0.11199999999999999|-14.183|0|0.0345|83.22200000000001|4|0.6409999999999999
La Media Vuelta|72|161040|0.29100000000000004|0.631|0.6829999999999999|0.0|7|0.0994|-8.788|1|0.0344|97.959|4|0.708
La Maza|58|351400|0.652|0.555|0.331|1.1599999999999999e-05|9|0.235|-17.718|0|0.27|170.60299999999998|3|0.43700000000000006
¿Dónde Estabas Tú?|52|227413|0.736|0.73|0.317|0.005520000000000001|3|0.256|-11.644|1|0.0611|116.82|4|0.627
Amor Eterno|59|408440|0.445|0.301|0.335|0.0018100000000000002|0|0.7509999999999999|-8.564|1|0.0303|176.59099999999998|4|0.386
No Sé Tú|17|229666|0.7809999999999999|0.617|0.502|1e-05|7|0.193|-8.271|1|0.0388|80.959|4|0.107
Me Olvide De Vivir|60|292573|0.716|0.43|0.272|3.87e-05|0|0.278|-15.526|1|0.04|123.948|4|0.5820000000000001
Bella Señora|5|281293|0.301|0.872|0.773|0.0|1|0.222|-10.665999999999999|1|0.036000000000000004|120.96600000000001|4|0.96
Con los Pies Sobre la Tierra|34|146866|0.8909999999999999|0.565|0.309|1.9699999999999998e-05|2|0.0952|-7.736000000000001|1|0.0354|103.883|3|0.445
Mediterraneo|60|205226|0.599|0.545|0.59|0.0|9|0.0916|-7.257000000000001|0|0.0813|100.835|3|0.583
My Way|54|263906|0.65|0.34299999999999997|0.314|0.000164|8|0.109|-10.809000000000001|1|0.0302|77.779|4|0.125
Me llamas|57|276720|0.0783|0.706|0.805|0.000557|2|0.312|-5.218999999999999|1|0.0274|125.079|4|0.812
Quizas, Quizas, Quizas,|45|150506|0.8759999999999999|0.632|0.33|8.19e-06|9|0.106|-10.939|0|0.0328|109.82600000000001|4|0.805
Reminiscencias|50|134586|0.6|0.7929999999999999|0.426|0.0|7|0.204|-8.257|0|0.0506|78.968|3|0.721
Jurame|35|201373|0.361|0.312|0.532|0.0|2|0.158|-6.6770000000000005|1|0.0344|89.521|4|0.217
Bruca Manigua|53|284320|0.836|0.499|0.371|0.00557|10|0.131|-11.624|1|0.0449|110.274|4|0.684
El Amar y el Querer|65|234773|0.747|0.41600000000000004|0.369|1.4300000000000002e-05|9|0.12300000000000001|-11.675|0|0.031|66.30199999999999|4|0.17
Insoportablemente Bella|3|219293|0.309|0.315|0.37|4.98e-05|9|0.0642|-10.912|0|0.0307|66.547|4|0.256
Dos Gardenias|62|183902|0.821|0.556|0.175|0.00010800000000000001|4|0.12|-18.346|0|0.0404|92.06700000000001|4|0.501
La Barca|59|209653|0.507|0.489|0.6970000000000001|1.63e-06|0|0.235|-6.725|0|0.0358|177.69|4|0.532
Guajira Guantanamera|43|312120|0.46|0.763|0.602|2.41e-06|9|0.11199999999999999|-6.263|1|0.031|127.477|4|0.6679999999999999
Que Bueno Baila Usted|34|196933|0.855|0.485|0.6509999999999999|0.0152|5|0.0958|-9.712|1|0.107|172.23|4|0.588
Sombras - Versión Trío|60|207146|0.594|0.723|0.664|1.35e-06|7|0.31|-4.77|1|0.034|94.962|4|0.483
Nada Personal|6|187653|0.843|0.48700000000000004|0.408|0.0|8|0.105|-9.655|1|0.0436|78.82600000000001|4|0.35100000000000003
Fallaste corazon|53|226080|0.94|0.361|0.33|0.00242|7|0.185|-4.602|1|0.0344|80.116|4|0.467
Contigo Aprendí|20|121306|0.7|0.449|0.379|0.000271|10|0.11699999999999999|-8.623|1|0.0387|86.594|5|0.455
El Noa Noa|19|342080|0.055|0.708|0.917|0.0|7|0.0305|-3.9130000000000003|1|0.0951|94.92|4|0.794
Solamente Una Vez|47|181866|0.27899999999999997|0.36200000000000004|0.6459999999999999|4.0799999999999996e-05|5|0.0998|-7.4239999999999995|1|0.0371|82.529|4|0.271
Hasta Que Te Conocí|68|433520|0.7390000000000001|0.32899999999999996|0.306|1.01e-06|2|0.0679|-10.25|0|0.0327|170.169|4|0.18899999999999997
Cuando Vuelva a Tu Lado|6|158533|0.721|0.711|0.39799999999999996|2.86e-06|2|0.336|-7.85|1|0.033|100.302|4|0.623
Me Gustas|68|207586|0.5539999999999999|0.5720000000000001|0.433|7.37e-05|5|0.10800000000000001|-8.086|1|0.0294|145.375|4|0.504
Azucar, Azucar|35|180207|0.22|0.7759999999999999|0.29600000000000004|0.0|0|0.087|-18.156|1|0.0386|124.721|4|0.961
